schoolid	year	term	time	COVID-19	after_covid	single_gender_sch	area_code	grade	male	female	pupil_teacher_ratio	dropout_rate	asp_enrollment	asp_participant	settlement_revenue	settlement_expense	ppexp	Subjects	Score	schooltype	private	enrollment	zipcode	latitude	longitude	term_num	house_price	library	pop	library_per	divorce	priv_academy	fiscal_auto	fiscal_indep
S010000441	2019	fall	2	Before	0	1	18	2	288	0	14	3	557	337	11297340633	10797554823	12091327	Math	51	0	1	268	5598	37.49881744	127.0957031	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010005524	2019	fall	2	Before	0	0	18	2	111	114	14	2	92	92	2716716657	2502714108	3500300	Math	52	0	0	184	5811	37.48124313	127.1289902	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000523	2019	fall	2	Before	0	1	18	2	192	0	11	1	77	68	3251966751	3188555180	4974345	Math	51	0	0	190	5507	37.52261734	127.1062927	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000504	2019	fall	2	Before	0	2	18	2	0	279	12	3	155	124	10256517106	10192348557	11439224	Math	61	0	1	285	5529	37.53213501	127.1198196	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000524	2019	fall	2	Before	0	2	18	2	0	278	13	3	287	242	10523625544	10218033280	10893426	Math	61	0	1	262	5676	37.50232315	127.1130981	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000370	2019	fall	2	Before	0	0	18	2	116	146	13	3	74	69	3551395089	3420786862	4111523	Math	48	0	0	163	5678	37.50163651	127.1169434	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010005566	2019	fall	2	Before	0	0	18	2	68	57	8	5	45	40	2073660864	2046838017	5129920	Math	44	0	0	138	5501	37.514431	127.082428	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010005182	2019	fall	2	Before	0	0	18	2	135	136	12	2	0	0	3549290266	3474177822	4030369	Math	48	0	0	245	5645	37.50839996	127.1204758	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000528	2019	fall	2	Before	0	2	18	2	0	322	16	1	258	208	11100537809	11048914865	10239958	Math	55	0	1	332	5571	37.50882339	127.071907	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000461	2019	fall	2	Before	0	0	18	2	86	46	11	1	0	0	7625080905	7582694661	18585036	Math	40	2	0	122	5541	37.52175903	127.1305924	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000507	2019	fall	2	Before	0	0	18	2	138	167	15	2	125	119	3724102596	3664411617	3754520	Math	41	0	0	266	5660	37.50452423	127.1295395	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000496	2019	fall	2	Before	0	0	18	2	160	166	15	3	137	73	9727069254	9050419557	8761297	Math	41	0	1	322	5555	37.51000214	127.0898666	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000640	2019	fall	2	Before	0	1	18	2	382	0	16	3	800	509	12907210325	10492932389	9402269	Math	71	1	1	364	5742	37.49698257	127.1382904	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000539	2019	fall	2	Before	0	2	18	2	0	147	7	1	27	27	2831931935	2797203060	5180006	Math	63	0	0	157	5649	37.51624298	127.1402741	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010005498	2019	fall	2	Before	0	0	18	2	128	112	14	1	37	37	3313483894	3249707153	4214925	Math	37	0	0	235	5809	37.4851799	127.1266937	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000522	2019	fall	2	Before	0	0	18	2	128	100	11	2	83	74	3318947398	3269513583	4454378	Math	58	0	0	230	5502	37.51470566	127.0882645	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000446	2019	fall	2	Before	0	1	18	2	304	0	16	2	88	82	10338990541	10290149627	10532395	Math	66	0	1	260	5649	37.51940155	127.1352768	2	1234.15	12	677489	1.77	1.6	1.6	47.2	38.4
S010000507	2020	spring	3	After	1	0	18	2	132	179	14	1	0	0	3869005503	3700427670	4157784	Math	54	0	0	266	5660	37.50452423	127.1295395	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000522	2020	spring	3	After	1	0	18	2	119	110	11	3	0	0	3366685965	3296889060	4636975	Math	60	0	0	230	5502	37.51470566	127.0882645	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010005524	2020	spring	3	After	1	0	18	2	103	121	13	0	0	0	3170401332	2978943574	4513551	Math	56	0	0	184	5811	37.48124313	127.1289902	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000523	2020	spring	3	After	1	1	18	2	204	0	11	1	24	22	3110534521	3026955802	4874325	Math	48	0	0	190	5507	37.52261734	127.1062927	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000528	2020	spring	3	After	1	2	18	2	0	360	14	3	0	0	11011957033	10553936722	10490991	Math	58	0	1	332	5571	37.50882339	127.071907	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000504	2020	spring	3	After	1	2	18	2	0	291	12	2	0	0	9073375825	8944431709	10424746	Math		0	1	285	5529	37.53213501	127.1198196	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010005566	2020	spring	3	After	1	0	18	2	63	55	8	2	0	0	2430266470	2246248445	5629696	Math	50	0	0	138	5501	37.514431	127.082428	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000539	2020	spring	3	After	1	2	18	2	0	147	7	2	0	0	2897791028	2816525245	6005385	Math	56	0	0	157	5649	37.51624298	127.1402741	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000461	2020	spring	3	After	1	0	18	2	86	48	10	1	0	0	9152527372	8949498843	23428008	Math	49	2	0	122	5541	37.52175903	127.1305924	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000524	2020	spring	3	After	1	2	18	2	0	314	12	3	0	0	9420170093	9282434780	10089603	Math	52	0	1	262	5676	37.50232315	127.1130981	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000640	2020	spring	3	After	1	1	18	2	360	0	16	0	0	0	11161809781	8360720145	7579982	Math	62	1	1	364	5742	37.49698257	127.1382904	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000446	2020	spring	3	After	1	1	18	2	315	0	15	3	0	0	8777755498	8692662193	9428050	Math	65	0	1	260	5649	37.51940155	127.1352768	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000370	2020	spring	3	After	1	0	18	2	125	160	13	2	0	0	3484669043	3289275399	3996690	Math	70	0	0	163	5678	37.50163651	127.1169434	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000441	2020	spring	3	After	1	1	18	2	293	0	13	2	0	0	11423710844	8879428290	10289025	Math	55	0	1	268	5598	37.49881744	127.0957031	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010005182	2020	spring	3	After	1	0	18	2	141	137	12	0	0	0	3761481211	3621605804	4373920	Math	48	0	0	245	5645	37.50839996	127.1204758	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000496	2020	spring	3	After	1	0	18	2	164	172	14	2	0	0	10796613981	10520250636	10756902	Math	55	0	1	322	5555	37.51000214	127.0898666	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010005498	2020	spring	3	After	1	0	18	2	126	122	12	1	0	0	3399122815	3304031510	4489173	Math	40	0	0	235	5809	37.4851799	127.1266937	1	1366.41	12	674095	1.78	1.6	1.6	45	37.6
S010000461	2020	fall	4	After	2	0	18	2	86	48	10	1	0	0	9152527372	8949498843	23428008	Math	40	2	0	122	5541	37.52175903	127.1305924	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010005182	2020	fall	4	After	2	0	18	2	141	137	12	0	0	0	3761481211	3621605804	4373920	Math	69	0	0	245	5645	37.50839996	127.1204758	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010005498	2020	fall	4	After	2	0	18	2	126	122	12	1	0	0	3399122815	3304031510	4489173	Math	63	0	0	235	5809	37.4851799	127.1266937	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000504	2020	fall	4	After	2	2	18	2	0	291	12	2	0	0	9073375825	8944431709	10424746	Math	48	0	1	285	5529	37.53213501	127.1198196	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000524	2020	fall	4	After	2	2	18	2	0	314	12	3	0	0	9420170093	9282434780	10089603	Math	57	0	1	262	5676	37.50232315	127.1130981	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000522	2020	fall	4	After	2	0	18	2	119	110	11	3	0	0	3366685965	3296889060	4636975	Math	52	0	0	230	5502	37.51470566	127.0882645	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000446	2020	fall	4	After	2	1	18	2	315	0	15	3	0	0	8777755498	8692662193	9428050	Math	49	0	1	260	5649	37.51940155	127.1352768	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000528	2020	fall	4	After	2	2	18	2	0	360	14	3	0	0	11011957033	10553936722	10490991	Math	56	0	1	332	5571	37.50882339	127.071907	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000441	2020	fall	4	After	2	1	18	2	293	0	13	2	0	0	11423710844	8879428290	10289025	Math	68	0	1	268	5598	37.49881744	127.0957031	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010005524	2020	fall	4	After	2	0	18	2	103	121	13	0	0	0	3170401332	2978943574	4513551	Math	54	0	0	184	5811	37.48124313	127.1289902	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000496	2020	fall	4	After	2	0	18	2	164	172	14	2	0	0	10796613981	10520250636	10756902	Math	40	0	1	322	5555	37.51000214	127.0898666	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000523	2020	fall	4	After	2	1	18	2	204	0	11	1	24	22	3110534521	3026955802	4874325	Math	42	0	0	190	5507	37.52261734	127.1062927	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010005566	2020	fall	4	After	2	0	18	2	63	55	8	2	0	0	2430266470	2246248445	5629696	Math	45	0	0	138	5501	37.514431	127.082428	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000640	2020	fall	4	After	2	1	18	2	360	0	16	0	0	0	11161809781	8360720145	7579982	Math	77	1	1	364	5742	37.49698257	127.1382904	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000507	2020	fall	4	After	2	0	18	2	132	179	14	1	0	0	3869005503	3700427670	4157784	Math	58	0	0	266	5660	37.50452423	127.1295395	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000370	2020	fall	4	After	2	0	18	2	125	160	13	2	0	0	3484669043	3289275399	3996690	Math	52	0	0	163	5678	37.50163651	127.1169434	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000539	2020	fall	4	After	2	2	18	2	0	147	7	2	0	0	2897791028	2816525245	6005385	Math	56	0	0	157	5649	37.51624298	127.1402741	2	1491.99	12	670331	1.79	1.6	1.6	45	37.6
S010000461	2021	spring	5	After	3	0	18	2	75	49	10	0	0	0	9152527372	8949498843	23428008	Math	49	2	0	124	5541	37.52175903	127.1305924	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000370	2021	spring	5	After	3	0	18	2	129	153	13	1	0	0	3484669043	3289275399	3996690	Math	52	0	0	282	5678	37.50163651	127.1169434	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010005498	2021	spring	5	After	3	0	18	2	132	112	12	2	0	0	3399122815	3304031510	4489173	Math	52	0	0	244	5809	37.4851799	127.1266937	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000446	2021	spring	5	After	3	1	18	2	303	0	15	0	30	30	8777755498	8692662193	9428050	Math	43	0	1	303	5649	37.51940155	127.1352768	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000507	2021	spring	5	After	3	0	18	2	139	144	15	1	69	58	3869005503	3700427670	4157784	Math	48	0	0	283	5660	37.50452423	127.1295395	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010005566	2021	spring	5	After	3	0	18	2	64	81	9	3	0	0	2430266470	2246248445	5629696	Math	50	0	0	145	5501	37.514431	127.082428	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000528	2021	spring	5	After	3	2	18	2	0	332	14	1	79	79	11011957033	10553936722	10490991	Math	58	0	1	332	5571	37.50882339	127.071907	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000522	2021	spring	5	After	3	0	18	2	136	110	11	1	10	10	3366685965	3296889060	4636975	Math	61	0	0	246	5502	37.51470566	127.0882645	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000496	2021	spring	5	After	3	0	18	2	159	163	14	1	0	0	10796613981	10520250636	10756902	Math	54	0	1	322	5555	37.51000214	127.0898666	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000523	2021	spring	5	After	3	1	18	2	226	0	11	2	9	9	3110534521	3026955802	4874325	Math	55	0	0	226	5507	37.52261734	127.1062927	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000640	2021	spring	5	After	3	1	18	2	364	0	16	1	306	259	11161809781	8360720145	7579982	Math	73	1	1	364	5742	37.49698257	127.1382904	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000504	2021	spring	5	After	3	2	18	2	0	285	11	0	10	10	9073375825	8944431709	10424746	Math	54	0	1	285	5529	37.53213501	127.1198196	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010005182	2021	spring	5	After	3	0	18	2	132	140	12	1	5	5	3761481211	3621605804	4373920	Math	47	0	0	272	5645	37.50839996	127.1204758	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000524	2021	spring	5	After	3	2	18	2	0	331	12	2	0	0	9420170093	9282434780	10089603	Math	55	0	1	331	5676	37.50232315	127.1130981	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000441	2021	spring	5	After	3	1	18	2	294	0	13	1	264	124	11423710844	8879428290	10289025	Math	44	0	1	294	5598	37.49881744	127.0957031	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010005524	2021	spring	5	After	3	0	18	2	108	104	14	1	30	30	3170401332	2978943574	4513551	Math	52	0	0	212	5811	37.48124313	127.1289902	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000539	2021	spring	5	After	3	2	18	2	0	157	7	1	0	0	2897791028	2816525245	6005385	Math	64	0	0	157	5649	37.51624298	127.1402741	1	1643.63	12	661411	1.81	1.4	1.6	46.1	39.8
S010000528	2021	fall	6	After	4	2	18	2	0	332	14	1	79	79	11011957033	10553936722	10490991	Math	59	0	1	332	5571	37.508824	127.071909	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000640	2021	fall	6	After	4	1	18	2	364	0	16	1	306	259	11161809781	8360720145	7579982	Math	66	1	1	364	5742	37.496983	127.138291	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010005498	2021	fall	6	After	4	0	18	2	132	112	12	2	0	0	3399122815	3304031510	4489173	Math	36	0	0	244	5809	37.48517967	127.1266941	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000496	2021	fall	6	After	4	0	18	2	159	163	14	1	0	0	10796613981	10520250636	10756902	Math	50	0	1	322	5555	37.5100019	127.0898685	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000539	2021	fall	6	After	4	2	18	2	0	157	7	1	0	0	2897791028	2816525245	6005385	Math	61	0	0	157	5649	37.5162418	127.1402751	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000504	2021	fall	6	After	4	2	18	2	0	285	11	0	10	10	9073375825	8944431709	10424746	Math	55	0	1	285	5529	37.5321334	127.1198218	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000446	2021	fall	6	After	4	1	18	2	303	0	15	0	30	30	8777755498	8692662193	9428050	Math	62	0	1	303	5649	37.5194034	127.135273	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010005566	2021	fall	6	After	4	0	18	2	64	81	9	3	0	0	2430266470	2246248445	5629696	Math	51	0	0	145	5501	37.51443	127.082425	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000370	2021	fall	6	After	4	0	18	2	129	153	13	1	0	0	3484669043	3289275399	3996690	Math	51	0	0	282	5678	37.501637	127.116943	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000524	2021	fall	6	After	4	2	18	2	0	331	12	2	0	0	9420170093	9282434780	10089603	Math	54	0	1	331	5676	37.5023233	127.1130974	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000441	2021	fall	6	After	4	1	18	2	294	0	13	1	264	124	11423710844	8879428290	10289025	Math	50	0	1	294	5598	37.4988176	127.0957019	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010005182	2021	fall	6	After	4	0	18	2	132	140	12	1	5	5	3761481211	3621605804	4373920	Math	49	0	0	272	5645	37.5083997	127.120472	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000522	2021	fall	6	After	4	0	18	2	136	110	11	1	10	10	3366685965	3296889060	4636975	Math	56	0	0	246	5502	37.51470635	127.0882634	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010005524	2021	fall	6	After	4	0	18	2	108	104	14	1	30	30	3170401332	2978943574	4513551	Math	54	0	0	212	5811	37.481244	127.128992	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000523	2021	fall	6	After	4	1	18	2	226	0	11	2	9	9	3110534521	3026955802	4874325	Math	55	0	0	226	5507	37.5226167	127.1062937	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000461	2021	fall	6	After	4	0	18	2	75	49	10	0	0	0	9152527372	8949498843	23428008	Math	41	2	0	124	5541	37.5217588	127.1305913	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000507	2021	fall	6	After	4	0	18	2	139	144	15	1	69	58	3869005503	3700427670	4157784	Math	46	0	0	283	5660	37.504526	127.129541	2	1786.6	12	659385	1.82	1.4	1.6	46.1	39.8
S010000441	2022	spring	7	After	5	1	18	2	268	0	13	2	111	80	13451032987	12765515897	14792023	Math	57	0	1	268	5598	37.4988176	127.0957019	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000461	2022	spring	7	After	5	0	18	2	80	42	9	0	0	0	10314826211	10023967017	25506278	Math	54	2	0	122	5541	37.5217588	127.1305913	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000539	2022	spring	7	After	5	2	18	2	0	138	7	3	34	34	3117683925	2778146477	6079095	Math	64	0	0	138	5649	37.5162418	127.1402751	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010005498	2022	spring	7	After	5	0	18	2	124	111	11	1	0	0	3361521049	3143669130	4248202	Math	43	0	0	235	5809	37.48517967	127.1266941	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000523	2022	spring	7	After	5	1	18	2	190	0	11	2	0	0	3465458139	3288738300	5245197	Math	64	0	0	190	5507	37.5226167	127.1062937	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000446	2022	spring	7	After	5	1	18	2	260	0	13	1	0	0	12202733732	11868049836	13216091	Math	62	0	1	260	5649	37.5194034	127.135273	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010005524	2022	spring	7	After	5	0	18	2	92	104	12	2	24	24	2408555664	2208749515	3413832	Math	60	0	0	196	5811	37.481244	127.128992	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010005566	2022	spring	7	After	5	0	18	2	60	66	9	4	7	7	2210800424	2004946257	5050243	Math	58	0	0	126	5501	37.51443	127.082425	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000524	2022	spring	7	After	5	2	18	2	0	270	12	2	68	68	10832571093	9631184902	10548943	Math	64	0	1	270	5676	37.5023233	127.1130974	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000370	2022	spring	7	After	5	0	18	2	97	154	13	3	0	0	2787737940	2623091530	3191109	Math	51	0	0	251	5678	37.501637	127.116943	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000522	2022	spring	7	After	5	0	18	2	118	100	12	3	30	30	3252123223	3099177700	4346673	Math	56	0	0	218	5502	37.51470635	127.0882634	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000640	2022	spring	7	After	5	1	18	2	364	0	16	1	266	208	12201639317	9110969108	8374053	Math	59	1	1	364	5742	37.496983	127.138291	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000504	2022	spring	7	After	5	2	18	2	0	260	11	1	44	44	10919192784	10788232848	12797429	Math	61	0	1	260	5529	37.5321334	127.1198218	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010005182	2022	spring	7	After	5	0	18	2	118	136	11	2	3	3	4876548554	3812592650	4643840	Math	59	0	0	254	5645	37.5083997	127.120472	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000496	2022	spring	7	After	5	0	18	2	147	153	13	2	0	0	10889517606	8562116453	8918871	Math	55	0	1	300	5555	37.5100019	127.0898685	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000528	2022	spring	7	After	5	2	18	2	0	296	12	1	47	41	11249967415	11051018553	11207930	Math	53	0	1	296	5571	37.508824	127.071909	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000507	2022	spring	7	After	5	0	18	2	129	140	14	2	80	80	4401502831	3692283560	4283392	Math	40	0	0	269	5660	37.504526	127.129541	1	1851.09	12	662607	1.81	1.3	1.7	47	40
S010000528	2022	fall	8	After	6	2	18	2	0	296	12	1	47	41	11249967415	11051018553	11207930	Math	52	0	1	296	5571	37.508824	127.071909	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000461	2022	fall	8	After	6	0	18	2	80	42	9	0	0	0	10314826211	10023967017	25506278	Math	43	2	0	122	5541	37.5217588	127.1305913	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000507	2022	fall	8	After	6	0	18	2	129	140	14	2	80	80	4401502831	3692283560	4283392	Math	49	0	0	269	5660	37.504526	127.129541	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000539	2022	fall	8	After	6	2	18	2	0	138	7	3	34	34	3117683925	2778146477	6079095	Math	63	0	0	138	5649	37.5162418	127.1402751	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000523	2022	fall	8	After	6	1	18	2	190	0	11	2	0	0	3465458139	3288738300	5245197	Math	51	0	0	190	5507	37.5226167	127.1062937	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000441	2022	fall	8	After	6	1	18	2	268	0	13	2	111	80	13451032987	12765515897	14792023	Math	54	0	1	268	5598	37.4988176	127.0957019	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010005182	2022	fall	8	After	6	0	18	2	118	136	11	2	3	3	4876548554	3812592650	4643840	Math	56	0	0	254	5645	37.5083997	127.120472	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010005498	2022	fall	8	After	6	0	18	2	124	111	11	1	0	0	3361521049	3143669130	4248202	Math	42	0	0	235	5809	37.48517967	127.1266941	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000504	2022	fall	8	After	6	2	18	2	0	260	11	1	44	44	10919192784	10788232848	12797429	Math	56	0	1	260	5529	37.5321334	127.1198218	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000446	2022	fall	8	After	6	1	18	2	260	0	13	1	0	0	12202733732	11868049836	13216091	Math	55	0	1	260	5649	37.5194034	127.135273	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000370	2022	fall	8	After	6	0	18	2	9	154	13	3	0	0	2787737940	2623091530	3191109	Math	49	0	0	163	5678	37.501637	127.116943	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000522	2022	fall	8	After	6	0	18	2	118	100	12	3	30	30	3252123223	3099177700	4346673	Math	53	0	0	218	5502	37.51470635	127.0882634	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000496	2022	fall	8	After	6	0	18	2	147	153	13	2	0	0	10889517606	8562116453	8918871	Math	52	0	1	300	5555	37.5100019	127.0898685	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000640	2022	fall	8	After	6	1	18	2	364	0	16	1	266	208	12201639317	9110969108	8374053	Math	64	1	1	364	5742	37.496983	127.138291	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000524	2022	fall	8	After	6	2	18	2	0	270	12	2	68	68	10832571093	9631184902	10548943	Math	64	0	1	270	5676	37.5023233	127.1130974	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010005566	2022	fall	8	After	6	0	18	2	60	66	9	4	7	7	2210800424	2004946257	5050243	Math	56	0	0	126	5501	37.51443	127.082425	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010005524	2022	fall	8	After	6	0	18	2	92	104	12	2	24	24	2408555664	2208749515	3413832	Math	60	0	0	196	5811	37.481244	127.128992	2	1849.31	12	660211	1.82	1.3	1.7	47	40
S010000446	2023	spring	9	After	7	1	18	2	225	0	13	2	57	57	10156188119	10013552842	12579840	Math	70	0	1	225	5649	37.5194034	127.135273	1	1899.38	12	658006	1.82	1.3	1.7	44.3	37.4
S010000441	2023	spring	9	After	7	1	18	2	266	0	13	2	142	142	11805301396	11229856066	13711668	Math	58	0	1	266	5598	37.4988176	127.0957019	1	1899.38	12	658006	1.82	1.3	1.7	44.3	37.4
S010000522	2023	spring	9	After	7	0	18	2	133	97	10	3	22	22	3515218463	3486778699	4959856	Math	61	0	0	230	5502	37.51470635	127.0882634	1	1899.38	12	658006	1.82	1.3	1.7	44.3	37.4
S010005566	2023	spring	9	After	7	0	18	2	63	75	8	2	8	8	2507503936	2278919122	5465034	Math	51	0	0	138	5501	37.51443	127.082425	1	1899.38	12	658006	1.82	1.3	1.7	44.3	37.4
S010000504	2023	spring	9	After	7	2	18	2	0	256	12	1	53	53	9611133113	9576741588	11779510	Math	61	0	1	256	5529	37.5321334	127.1198218	1	1899.38	12	658006	1.82	1.3	1.7	44.3	37.4
S010000539	2023	spring	9	After	7	2	18	2	0	140	7	1	21	21	3057180269	2956606345	6512349	Math	66	0	0	140	5649	37.5162418	127.1402751	1	1899.38	12	658006	1.82	1.3	1.7	44.3	37.4
S010000528	2023	spring	9	After	7	2	18	2	0	275	12	3	153	151	15153619663	15005715032	16489797	Math	63	0	1	275	5571	37.508824	127.071909	1	1899.38	12	658006	1.82	1.3	1.7	44.3	37.4
S010000496	2023	spring	9	After	7	0	18	2	150	144	13	3	0	0	11764641274	10976892290	11918450	Math		0	1	294	5555	37.5100019	127.0898685	1	1899.38	12	658006	1.82	1.3	1.7	44.3	37.4
S010000461	2023	spring	9	After	7	0	18	2	77	34	9	0	0	0	10902827749	10210023103	28679840	Math	53	2	0	111	5541	37.5217588	127.1305913	1	1899.38	12	658006	1.82	1.3	1.7	44.3	37.4
